%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,road
1.5561916901954E+018,11854,1.55619169019496E+018,base_imu_link,0.4722584661,0.8814170734,0.0084532001,-0.0021041395,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.3688741406,0.2922647656,-10.6245711719,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916902145E+018,11855,1.55619169021422E+018,base_imu_link,0.4725586178,0.8812632731,0.0079614152,0.0001101563,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.6703320313,-0.1486221875,-10.0212723437,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916902347E+018,11856,1.5561916902343E+018,base_imu_link,0.4727198278,0.8811696537,0.0081691024,-0.0030449313,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.416755,1.1778691406,-9.4421054688,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916902546E+018,11857,1.5561916902541E+018,base_imu_link,0.4727373673,0.8811008603,0.0133244964,-0.0017644646,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-1.02963,-0.0720128125,-10.1744910937,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169027489E+018,11858,1.5561916902742E+018,base_imu_link,0.472775956,0.8811290435,0.0093305669,0.0027284817,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.7806495313,0.1673914844,-10.2752324219,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169029443E+018,11859,1.55619169029411E+018,base_imu_link,0.472974863,0.8810243511,0.0073186569,0.0061081152,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.6703320313,0.2539600781,-11.2136972656,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169031441E+018,11860,1.55619169031411E+018,base_imu_link,0.4729188972,0.8810544065,0.0086697942,0.0039603053,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.9721729688,0.0049796094,-10.1074578906,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169033436E+018,11861,1.55619169033397E+018,base_imu_link,0.4727207075,0.8811547329,0.0100523256,-0.000648253,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.3497217969,0.3447421875,-10.6678554687,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169035452E+018,11862,1.556191690354E+018,base_imu_link,0.4726316915,0.8812083014,0.0094470134,0.0014027572,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.5937226563,-0.04290125,-10.6965839844,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916903746E+018,11863,1.55619169037402E+018,base_imu_link,0.4728458728,0.8811092989,0.0071623185,0.0034474803,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.3209932813,0.799801875,-9.6144765625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169039433E+018,11864,1.556191690394E+018,base_imu_link,0.4729240918,0.8810313809,0.010672756,0.003549869,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,1.6233526563,0.4692324219,-8.9728730469,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169041422E+018,11865,1.55619169041394E+018,base_imu_link,0.4729011087,0.8809852829,0.0149786926,-0.0022608475,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.7132332813,-0.2202519531,-9.4421054688,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169043445E+018,11866,1.55619169043398E+018,base_imu_link,0.4730586123,0.8808983515,0.0142539331,-0.005519878,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.0383046875,-0.0237489063,-10.2177753906,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916904543E+018,11867,1.55619169045384E+018,base_imu_link,0.4735878896,0.8806382947,0.0128393633,-0.0050848233,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.0095761719,0.1007413281,-11.151260625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169047437E+018,11868,1.55619169047381E+018,base_imu_link,0.4741210487,0.8803667595,0.0120388249,-0.0043204839,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.6845047656,0.15321875,-11.2711542969,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169049443E+018,11869,1.55619169049395E+018,base_imu_link,0.4743558622,0.8802207856,0.0128262058,-0.0057769508,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.536265625,0.5745703125,-10.3181336719,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169051416E+018,11870,1.5561916905138E+018,base_imu_link,0.4749083838,0.8798844713,0.0151404189,-0.0060093079,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.9242921094,-0.2348077344,-10.4284511719,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169053452E+018,11871,1.55619169053377E+018,base_imu_link,0.4753412188,0.8797317067,0.0108483629,-0.0022722059,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.65577625,-0.5649941406,-10.8402265625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169055402E+018,11872,1.55619169055359E+018,base_imu_link,0.4757087753,0.8795778221,0.0065856033,-0.0008036325,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.7419617969,0.5795499219,-11.6254726562,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169057429E+018,11873,1.55619169057374E+018,base_imu_link,0.4761012875,0.8793428135,0.0089290705,-0.0020129788,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.87641125,-0.04290125,-10.3372860156,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169059397E+018,11874,1.55619169059361E+018,base_imu_link,0.4760288075,0.879355127,0.0099826437,-0.0056108679,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.340145625,0.0812059375,-10.7777899219,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169061377E+018,11875,1.5561916906135E+018,base_imu_link,0.4761017696,0.8793387293,0.0087144262,-0.0038161406,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,-1.3647960156,1.0870870313,-10.2127957812,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169063377E+018,11876,1.55619169063341E+018,base_imu_link,0.4764493271,0.8791434444,0.0091908665,0.0042861232,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.04290125,0.1390460156,-9.9400664063,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169065419E+018,11877,1.55619169065369E+018,base_imu_link,0.4765275114,0.8791069973,0.0086886105,0.0041141332,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.6416035156,0.9863457031,-10.1603183594,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916906743E+018,11878,1.55619169067361E+018,base_imu_link,0.4764656977,0.879088337,0.0132128073,0.0030913333,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.0624366406,0.0383046875,-10.3947430469,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169069381E+018,11879,1.55619169069347E+018,base_imu_link,0.4766225442,0.8790206505,0.0121383506,0.002511337,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,-0.56997375,0.0191523438,-9.7676953125,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169071353E+018,11880,1.55619169071327E+018,base_imu_link,0.476750247,0.8789732214,0.0095598897,0.0048873849,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.4742120313,0.5891260938,-10.4380273437,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169073396E+018,11881,1.55619169073346E+018,base_imu_link,0.4769472591,0.878844713,0.009780166,0.0075914966,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.76609375,0.1198936719,-9.4279327344,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169075379E+018,11882,1.5561916907534E+018,base_imu_link,0.4768369273,0.8789134178,0.0110338328,0.0040004091,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.6990605469,0.2010996094,-9.3942246094,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169077384E+018,11883,1.55619169077334E+018,base_imu_link,0.4767868433,0.8789315063,0.0123367983,0.0012315424,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.3064375,-0.2106757813,-9.7918272656,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169079392E+018,11884,1.55619169079339E+018,base_imu_link,0.4768509889,0.878933652,0.0091839986,0.0021033239,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-1.0246503906,-0.1294698438,-10.8593789062,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169081356E+018,11885,1.55619169081325E+018,base_imu_link,0.4769756409,0.8788797024,0.0058270785,0.0055454273,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.2106757813,0.7086367188,-10.8639754687,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169083367E+018,11886,1.55619169083321E+018,base_imu_link,0.4769702182,0.8788613132,0.0082374335,0.0058606968,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.416755,0.5508214063,-10.2894051562,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916908536E+018,11887,1.55619169085313E+018,base_imu_link,0.4766725806,0.8790016944,0.0106887953,0.0050021794,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.3543183594,0.0049796094,-10.0691532031,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169087391E+018,11888,1.55619169087334E+018,base_imu_link,0.4765043528,0.8791045435,0.0088893655,0.0063073463,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.02,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-1.1874453125,-0.1007413281,-9.8680535938,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169089396E+018,11889,1.55619169089336E+018,base_imu_link,0.4765271257,0.8790786943,0.0047914224,0.0109357252,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,1.1108359375,0.0720128125,-9.3992042188,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169091349E+018,11890,1.5561916909132E+018,base_imu_link,0.476437916,0.8791602998,0.0073555037,0.0054750383,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.9384648438,0.2010996094,-10.5479617969,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169093347E+018,11891,1.55619169093308E+018,base_imu_link,0.4761621219,0.8793053389,0.0093870292,0.0019074551,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.7086367188,0.0861855469,-10.4571796875,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169095384E+018,11892,1.55619169095332E+018,base_imu_link,0.4759836836,0.8794104637,0.0073006289,0.0048445842,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.536265625,0.15321875,-10.0454042969,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169097351E+018,11893,1.55619169097299E+018,base_imu_link,0.4759614227,0.8794176507,0.0058594241,0.0071405094,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.3592979688,0.6703320313,-10.0549804687,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169099324E+018,11894,1.55619169099296E+018,base_imu_link,0.475888729,0.8794376765,0.0088107037,0.0064546271,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,1.3406640625,0.5412452344,-9.4183565625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169101319E+018,11895,1.55619169101289E+018,base_imu_link,0.4755609844,0.8795828522,0.0131952996,0.0012807655,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,-0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,-0.0574570313,0.65577625,-9.7247940625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916910334E+018,11896,1.55619169103295E+018,base_imu_link,0.4755481059,0.879567549,0.014350809,0.0029966531,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.04,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-1.5130351563,-0.0861855469,-12.0180957031,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169105332E+018,11897,1.5561916910529E+018,base_imu_link,0.4758124754,0.8794556614,0.0109627889,0.0063281161,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-1.0870870313,-0.4309277344,-10.955140625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169107335E+018,11898,1.55619169107291E+018,base_imu_link,0.4759404014,0.8794110653,0.0063938076,0.0087196172,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.15321875,0.4646358594,-11.3906649219,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169109338E+018,11899,1.55619169109284E+018,base_imu_link,0.47609697,0.8793207041,0.0076167311,0.0082921523,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.2060792188,0.2252315625,-10.1028613281,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169111302E+018,11900,1.55619169111271E+018,base_imu_link,0.4759609537,0.8794005297,0.0082891445,0.0068679719,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.8189542188,-0.65577625,-11.8265722656,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169113296E+018,11901,1.55619169113261E+018,base_imu_link,0.4757299453,0.8795463556,0.0049150942,0.0074208695,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.7228094531,0.416755,-11.6925058594,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169115312E+018,11902,1.5561916911527E+018,base_imu_link,0.475784879,0.8795009316,0.0046211566,0.0092468993,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.2202519531,-0.732385625,-9.686489375,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916911733E+018,11903,1.55619169117265E+018,base_imu_link,0.475360428,0.8797607094,0.0003142912,0.0073115581,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,-0.0624366406,0.3305694531,-10.1603183594,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169119307E+018,11904,1.55619169119254E+018,base_imu_link,0.4752020227,0.8798442958,0.0015625592,0.007389933,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.3734707031,0.3447421875,-9.3080390625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169121278E+018,11905,1.5561916912125E+018,base_imu_link,0.4747239416,0.8800877468,0.0019494209,0.0088846469,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-1.2881866406,-0.1769676563,-11.2903066406,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169123292E+018,11906,1.55619169123253E+018,base_imu_link,0.4741637371,0.8803581713,-0.0008649181,0.0117257248,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,-0.2202519531,0.8235507813,-10.9168359375,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169125323E+018,11907,1.55619169125262E+018,base_imu_link,0.4739786565,0.8804410427,0.0016016999,0.0128544992,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.8285303906,-0.7373652344,-9.686489375,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169127316E+018,11908,1.55619169127259E+018,base_imu_link,0.4734521055,0.8807998081,9.8746430826E-05,0.0058984822,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.2731124219,0.3351660156,-9.4804101563,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169129277E+018,11909,1.55619169129246E+018,base_imu_link,0.4729940372,0.881050165,0.0020863686,0.0047848315,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.3880264844,0.3064375,-11.8169960937,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169131253E+018,11910,1.55619169131227E+018,base_imu_link,0.4726003637,0.881253831,0.0022499921,0.0059597906,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.6703320313,0.4359073438,-10.46177625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169133267E+018,11911,1.55619169133231E+018,base_imu_link,0.4724591882,0.881329094,0.0052022209,0.003778953,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.9480410156,-0.033708125,-10.2848085937,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169135276E+018,11912,1.55619169135235E+018,base_imu_link,0.4722497244,0.8814410871,0.0064532739,-0.0004036673,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,-0.4117753906,-0.1198936719,-9.8921855469,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169137281E+018,11913,1.55619169137236E+018,base_imu_link,0.4720881517,0.8815409631,0.0041045909,0.001208185,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.1244902344,-0.2489804688,-10.0883055469,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169139271E+018,11914,1.55619169139235E+018,base_imu_link,0.4723208977,0.8814226712,0.0026538563,3.60128409113E-05,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.5316690625,-0.5891260938,-10.1840672656,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169141255E+018,11915,1.55619169141226E+018,base_imu_link,-0.4723151788,-0.8814226081,-0.0011102744,0.0033652764,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.5075371094,0.3638945313,-10.2848085937,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169143277E+018,11916,1.55619169143232E+018,base_imu_link,0.4721642371,0.8814927231,0.0035958799,-0.0043106771,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.4883847656,-0.0191523438,-10.5242128906,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169145302E+018,11917,1.55619169145244E+018,base_imu_link,0.4722434824,0.8814637361,0.0020824734,-0.0018543558,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.3160136719,-0.2060792188,-10.1986230469,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916914725E+018,11918,1.55619169147215E+018,base_imu_link,0.4722429881,0.8814681349,0.0003296879,-0.0006153809,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.8522792969,0.4692324219,-10.4522000781,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169149244E+018,11919,1.55619169149208E+018,base_imu_link,0.4722458916,0.8814542033,0.003901164,-0.0026620016,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.03,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.6320273438,0.2968613281,-10.0549804687,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916915122E+018,11920,1.55619169151196E+018,base_imu_link,0.4720960189,0.8815149549,0.0061723591,-0.0043168515,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.03,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-1.5226113281,-0.6416035156,-10.7107567187,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169153262E+018,11921,1.55619169153224E+018,base_imu_link,0.4721659241,0.8815094691,0.0002967402,0.0005549304,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-2.0638565625,-0.4550596875,-10.2177753906,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169155274E+018,11922,1.55619169155232E+018,base_imu_link,-0.4723866377,-0.8813359967,0.0059245547,-0.0079136004,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.4500800781,-0.56997375,-10.7253125,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169157275E+018,11923,1.55619169157234E+018,base_imu_link,-0.4719381793,-0.8815583263,0.0081839953,-0.0078926789,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.7036571094,0.6990605469,-10.538385625,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169159258E+018,11924,1.55619169159209E+018,base_imu_link,0.4712319289,0.8819843964,-0.0030484101,0.0058907488,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.1436425781,0.0861855469,-10.6582792969,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169161209E+018,11925,1.5561916916118E+018,base_imu_link,0.4706173109,0.8823211642,-0.0019662761,0.0049843416,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,-0.4742120313,0.9338682813,-10.7253125,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169163227E+018,11926,1.55619169163187E+018,base_imu_link,0.470277248,0.8824819278,0.0007672671,0.0080229899,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.3209932813,0.2010996094,-10.1840672656,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169165238E+018,11927,1.55619169165185E+018,base_imu_link,0.4699802599,0.8826512459,0.0022576492,0.0063432124,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.7515379688,-0.3592979688,-10.385166875,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916916725E+018,11928,1.556191691672E+018,base_imu_link,0.4697755529,0.8827803315,0.0023683378,0.0020511543,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,-0.0957617188,0.2252315625,-9.0590585938,0.04,0,0,0,0.04,0,0,0,0.04,0
1.5561916916924E+018,11929,1.55619169169207E+018,base_imu_link,0.4695411039,0.8829012595,0.0029754491,0.0027684777,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.04290125,-0.3497217969,-11.1129559375,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169171191E+018,11930,1.55619169171166E+018,base_imu_link,0.4695453718,0.8829046135,0.0017885636,0.0018407533,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,-0.05,0.02,0,0,0,0.02,0,0,0,0.02,0.2968613281,0.6416035156,-9.7343702344,0.04,0,0,0,0.04,0,0,0,0.04,0
1.55619169173234E+018,11931,1.55619169173202E+018,base_imu_link,0.4695458066,0.8828899261,0.0053817801,0.0017749232,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,-0.04,0.02,0,0,0,0.02,0,0,0,0.02,0.9913253125,-0.0191523438,-9.8776297656,0.04,0,0,0,0.04,0,0,0,0.04,0
